"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","MSZoning_R","Street_R","Alley_R","LotShape_R","LandContour_R","Utilities_R","LotConfig_R","LandSlope_R","Neighborhood_R","Condition1_R","Condition2_R","BldgType_R","HouseStyle_R","RoofStyle_R","RoofMatl_R","Exterior1st_R","Exterior2nd_R","MasVnrType_R","ExterQual_R","ExterCond_R","Foundation_R","BsmtQual_R","BsmtCond_R","BsmtExposure_R","BsmtFinType1_R","BsmtFinType2_R","Heating_R","HeatingQC_R","CentralAir_R","Electrical_R","KitchenQual_R","Functional_R","FireplaceQu_R","GarageType_R","GarageFinish_R","GarageQual_R","GarageCond_R","PavedDrive_R","PoolQC_R","Fence_R","MiscFeature_R","SaleType_R","SaleCondition_R","MSZoning_C","Street_C","Alley_C","LotShape_C","LandContour_C","Utilities_C","LotConfig_C","LandSlope_C","Neighborhood_C","Condition1_C","Condition2_C","BldgType_C","HouseStyle_C","RoofStyle_C","RoofMatl_C","Exterior1st_C","Exterior2nd_C","MasVnrType_C","ExterQual_C","ExterCond_C","Foundation_C","BsmtQual_C","BsmtCond_C","BsmtExposure_C","BsmtFinType1_C","BsmtFinType2_C","Heating_C","HeatingQC_C","CentralAir_C","Electrical_C","KitchenQual_C","Functional_C","FireplaceQu_C","GarageType_C","GarageFinish_C","GarageQual_C","GarageCond_C","PavedDrive_C","PoolQC_C","Fence_C","MiscFeature_C","SaleType_C","SaleCondition_C","YrBltAndRemod","TotalSF","Total_sqr_footage","Total_Bathrooms","Total_porch_sf"
"1593","50","RL",51,14.1731883773638,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin",5,1.76035961312702,1931,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","Fa","No","Unf",0,"Unf",0,87.3946054927129,438.900346109811,"GasA","Ex","Y","SBrkr",5.97236498144492,924.228648821772,0,8.32089575075218,0.993439755709873,0,1,0,3,0.750956851539637,"TA",2.13736935538079,"Typ",0.903334070668931,"Gd","None",0,"None",0,0,"None","None","N",0,19.5412933392368,0,0,0,0,"None","None","None",0,"5","2010","WD","Normal",12.254867571593,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,9,3,5,5,3,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.24785385364991,4,6,2,2,0.660769284439014,5,5,6,5,2,5,2,7,4,0,0,0,0,1,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,4.86578960465064,80,1444,1218,154,1141,1433,515,504,864,906,1280,645,649,45,953,430,1254,1426,739,1363,1332,735,1358,378,0,0,0,0,90,0,0,0,1267,1198,3881,35.5471110360311,11.3215878247572,2,34.3029781117666
"1594","50","RL",78,14.3095411127924,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,4.67950029371714,1941,1985,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",26.0887433373514,"Gd","Gd","BrkTil","Gd","TA","No","ALQ",100.524734206475,"BLQ",9.10033590011309,84.8240289684734,702.346956304378,"GasA","Ex","Y","SBrkr",6.21245599248398,1092.61370525787,0,8.63143557577175,0.993439755709873,0,1,1.06883651632936,4,0.750956851539637,"TA",2.26196795863693,"Typ",1.68825446550595,"TA","Attchd",1941,"Unf",1,312,"TA","TA","Y",0,0,10.0823963048387,0,0,0,"None","None","None",0,"7","2010","WD","Normal",12.5672409790562,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,18,5,5,5,3,0.517951725692616,0.507818748023065,6,5,2.96939576428487,1.62941712868699,3,2,3,3,0.660769284439014,4,1,6,5,2,5,2,7,3,5,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,1051,1380,6.46541298088798,1260,1444,1218,154,1141,1433,206,197,445,488,146,146,618,1309,953,220,33,1426,739,1363,1332,735,1358,313,869,605,1309,1324,1338,0,0,0,1267,1198,3926,40.2480396451375,12.5103261342074,2.5,23.4208554322244
"1595","90","RL",78,15.2316487819387,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",5,4.67950029371714,1950,1991,"Gable","CompShg","VinylSd","VinylSd","BrkFace",27.8995404324804,"TA","Gd","CBlock","TA","TA","No","ALQ",91.7690368293612,"Unf",0,72.8183226298094,497.804990665504,"GasA","Ex","Y","SBrkr",6.13212240686185,1300.46933001043,0,8.65720173695065,0,0,2,1.06883651632936,5,1.24854328855515,"TA",2.56792488730334,"Typ",0,"None","Detchd",1950,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"3","2010","WD","Normal",12.4008208375406,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,18,5,5,2,7,0.517951725692616,0.507818748023065,12,13,2.96939576428487,1.24785385364991,3,3,2,3,0.660769284439014,4,5,6,5,2,5,2,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,6.46541298088798,1260,1444,52,443,1141,1433,515,504,445,906,146,634,649,1309,953,220,1254,1426,739,1363,1332,735,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3941,38.4532388442031,12.2856112688824,2.5,0
"1596","80","RL",85,15.7774732276779,"Pave","None","IR1","Lvl","AllPub","FR2","Gtl","Crawfor","Norm","Norm","1Fam","SLvl",7,4.67950029371714,1994,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",9.37022133486812,"TA","TA","PConc","Gd","TA","No","GLQ",86.09695251769,"Unf",0,20.3675711458666,227.546290821624,"GasA","Ex","Y","SBrkr",5.97407836453225,904.47742151792,0,8.31033229609574,0.993439755709873,0,2,1.06883651632936,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0,"None","BuiltIn",1994,"RFn",2,473,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"6","2010","WD","Normal",11.9829353441964,4,2,0,0.78174567719594,0.888575538839921,2,1.06162978326912,0.429656418517716,18,5,5,5,5,0.517951725692616,0.507818748023065,12,13,2.96939576428487,1.24785385364991,4,6,3,3,0.660769284439014,6,5,6,5,2,5,3,7,0,6,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,47,1380,6.46541298088798,1260,1444,1218,65,1141,1433,515,504,445,906,1280,645,618,1309,953,416,1254,1426,739,1363,1332,586,1358,0,87,422,1309,1324,1338,0,0,0,1267,1198,4001,33.0282893711268,11.7236057044298,3.5,0
"1597","120","RM",35,12.1776267096764,"Pave","None","IR1","HLS","AllPub","Inside","Mod","Blueste","Norm","Norm","TwnhsE","1Story",8,4.67950029371714,1989,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",150.027065796901,"Unf",0,39.3776946290618,476.582665684782,"GasA","Gd","Y","SBrkr",6.08361192061035,0,0,7.72813961879919,0.993439755709873,0,1,0,1,0.750956851539637,"Gd",1.64399504694992,"Typ",0.903334070668931,"TA","Attchd",1989,"Fin",2,598,"TA","TA","Y",34.5323789885653,9.10543827831633,0,0,0,0,"None","None","None",0,"4","2010","WD","Normal",12.0668163253066,2,2,0,0.78174567719594,1.18590800126534,2,0.678301360238875,0.536068741124469,8,5,5,4,6,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.62941712868699,4,3,3,3,1.44195296880716,6,5,6,4,2,5,3,7,3,5,3,3,5,3,0,0,0,2.30690385500519,5,218,1452,0,483,50,1457,1051,65,1.25109744180163,1260,1444,114,726,1141,1433,222,207,864,488,1280,634,618,1309,132,416,1254,1426,241,1363,1332,586,1358,313,869,350,1309,1324,1338,0,0,0,1267,1198,3978,32.695458048661,11.4695808414551,2,37.1679117086764
"1598","120","RM",35,12.1776267096764,"Pave","None","IR1","HLS","AllPub","Inside","Mod","Blueste","Norm","Norm","TwnhsE","1Story",8,3.99151663325503,1989,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Av","GLQ",28.9997120633846,"Unf",0,99.5768700589618,564.479043206753,"GasA","Gd","Y","SBrkr",6.19111804605211,0,0,7.90288890642716,0,0,2,0,2,0.750956851539637,"Gd",1.83465857242314,"Typ",0.903334070668931,"TA","Attchd",1989,"Unf",2,531,"TA","TA","Y",29.6856839343786,14.0059639947239,0,0,0,0,"None","None","None",0,"3","2010","WD","Normal",12.1232397990369,2,2,0,0.78174567719594,1.18590800126534,2,0.678301360238875,0.536068741124469,8,5,5,4,6,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.62941712868699,4,3,3,3,1.26078409318848,6,5,6,4,2,5,3,7,3,5,1,3,5,3,0,0,0,2.30690385500519,5,218,1452,0,483,50,1457,1051,65,1.25109744180163,1260,1444,114,726,1141,1433,222,207,864,488,1280,634,618,1309,221,416,1254,1426,241,1363,1332,586,1358,313,869,605,1309,1324,1338,0,0,0,1267,1198,3978,34.6636903752574,10.7255811976156,2,39.2631458570575
"1599","30","RM",58,13.7540197585736,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",2,3.99151663325503,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",109.466260218073,"Unf",0,0,254.266236978979,"GasA","TA","Y","SBrkr",5.58212813720925,0,0,6.93499656559843,0,0,1,0,1,0.750956851539637,"TA",1.64399504694992,"Typ",0,"None","Detchd",1951,"Unf",1,200,"Fa","Fa","N",0,0,0,0,0,0,"None","None","None",0,"4","2010","ConLw","Normal",11.4114573640277,2,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,2,5,5,5,6,0.517951725692616,0.507818748023065,6,5,1.98439706006336,1.24785385364991,4,2,2,3,0.660769284439014,2,5,6,3,2,5,2,7,0,2,1,2,2,1,0,0,0,1.6827719704467,5,218,1452,0,925,1311,1457,1051,1380,5.70967659012028,1260,1444,1218,726,1141,1433,206,197,864,906,1280,146,649,1309,953,148,1254,1426,428,1363,1332,735,1358,0,387,605,48,35,90,0,0,0,5,1198,3891,25.6678299281982,10.2658050621103,1,0
"1600","50","RM",50,14.0079148796618,"Pave","None","Reg","HLS","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,3.99151663325503,1921,1975,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Mn","BLQ",79.7120354365146,"Unf",0,47.5032748863762,322.382763780416,"GasA","Fa","Y","SBrkr",5.81319362456186,444.926685374073,0,7.81237636364368,0,0,1,0,2,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1950,"Unf",1,625,"TA","TA","Y",0,11.547209030431,0,0,24.9843500922553,0,"None","MnPrv","None",0,"4","2010","COD","Normal",11.5129354649202,2,2,0,0.556413567999529,1.18590800126534,2,0.678301360238875,0.429656418517716,2,5,5,5,3,0.517951725692616,0.507818748023065,6,5,1.98439706006336,1.24785385364991,4,2,2,3,1.01876002303482,2,5,6,2,2,5,2,7,0,2,1,3,5,3,0,3.16585138931192,0,2.01775347072651,5,218,1452,0,925,50,1457,1051,1380,5.70967659012028,1260,1444,1218,154,1141,1433,206,197,864,906,1280,146,649,1309,114,148,1254,1426,49,1363,1332,735,1358,0,387,605,1309,1324,1338,0,9.98802284679122,0,43,1198,3896,31.0186886975307,10.9639817675821,1,46.9299003382066
"1601","30","C (all)",66,13.9009331291757,"Grvl","None","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,5.3480401495633,1896,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","Fa","CBlock","TA","TA","No","Unf",0,"Unf",0,79.1378226118904,378.854517080141,"GasA","Gd","Y","SBrkr",6.02050646316491,0,0,7.62635477632149,0,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1896,"RFn",1,330,"TA","TA","N",0,0,15.8598196222505,0,0,0,"None","None","None",0,"6","2010","WD","Alloca",11.1331427233868,1,1,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,2,5,5,5,6,0.590519647936442,0.507818748023065,6,5,1.98439706006336,0.750699051563148,2,3,2,3,0.660769284439014,5,5,6,4,2,5,2,7,0,2,2,3,5,1,0,0,0,2.30690385500519,4,10,6,0,925,1311,1457,262,1380,5.70967659012028,1260,1444,1218,726,284,1433,206,197,864,14,28,634,649,1309,953,430,1254,1426,241,1363,1332,735,1358,0,387,422,1309,1324,90,0,0,0,1267,12,3846,30.8411600912351,10.121760988632,1,47.9620211463793
"1602","120","RM",44,12.1260940155951,"Pave","None","IR1","HLS","AllPub","Corner","Mod","Crawfor","Artery","Norm","TwnhsE","1Story",8,3.99151663325503,2004,2005,"Hip","CompShg","CemntBd","CmentBd","Stone",18.9622832989546,"Gd","TA","PConc","Ex","TA","Gd","GLQ",231.234119677975,"Unf",0,37.9439796294761,728.880387780644,"GasA","Ex","Y","SBrkr",6.43502074991483,0,0,8.30577852030822,0.993439755709873,0.710895287299139,2,0,2,0.750956851539637,"Gd",1.83465857242314,"Typ",0.903334070668931,"Gd","Attchd",2004,"Fin",2,525,"TA","TA","Y",32.4099103264699,11.21496545536,0,0,21.8529592265009,0,"None","None","None",0,"5","2010","WD","Normal",12.5353799897886,2,2,0,0.78174567719594,1.18590800126534,2,1.32775594936095,0.536068741124469,18,1,5,4,6,0.590519647936442,0.507818748023065,13,14,3.95138772019329,1.62941712868699,4,6,4,3,1.44195296880716,6,5,6,5,2,5,3,7,4,5,3,3,5,3,0,0,0,2.30690385500519,5,218,1452,0,483,50,1457,262,65,6.46541298088798,48,1444,114,726,284,1433,60,59,126,488,1280,645,119,1309,132,416,1254,1426,739,1363,1332,586,1358,378,869,350,1309,1324,1338,0,0,0,1267,1198,4009,38.5816285729945,12.6777793661072,3.5,55.6751447347195
"1603","60","RL",85,14.4357048523297,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",8,3.99151663325503,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",130.627092653953,"Unf",0,56.8965278215956,504.991315848259,"GasA","Ex","Y","SBrkr",6.08508541836848,1057.87656760156,0,8.49631153954688,0.993439755709873,0,2,1.06883651632936,3,0.750956851539637,"Gd",2.26196795863693,"Typ",0.903334070668931,"TA","Attchd",1998,"Unf",3,741,"TA","TA","Y",0,12.98351836715,0,0,0,0,"None","None","None",0,"5","2010","WD","Normal",12.676079399771,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,12,5,5,5,7,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.62941712868699,4,6,3,3,0.660769284439014,6,5,6,5,2,5,3,7,3,5,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,6.3678817268241,1260,1444,1218,443,1141,1433,515,504,864,488,1280,645,618,1309,953,416,1254,1426,739,1363,1332,586,1358,313,869,605,1309,1324,1338,0,0,0,1267,1198,3997,37.4120377545388,12.2665101989209,3.5,20.4950468039897
"1604","80","RL",74,14.1225912789281,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5.3480401495633,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",140.171400569196,"Unf",0,66.5068718943127,586.038621510806,"GasA","TA","Y","SBrkr",6.24865314017194,0,0,7.99711723528277,0,0.710895287299139,2,0,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0.903334070668931,"Fa","Attchd",1977,"Unf",2,473,"TA","TA","Y",65.1676571007552,7.60287982309431,0,0,0,0,"None","GdPrv","Shed",4.56542576985917,"5","2010","WD","Normal",11.8270133158518,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,12,5,5,5,5,0.517951725692616,0.507818748023065,10,11,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,4,5,6,3,2,5,3,7,2,5,1,3,5,3,0,4.26524885211216,1.19184400113152,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,6.3678817268241,1260,1444,1218,65,1141,1433,108,142,864,906,1280,634,649,1309,953,220,1254,1426,428,1363,1332,586,1358,33,869,605,1309,1324,1338,0,7.0261648378525,0.597938944029032,1267,1198,3954,35.3914392689316,11.6883611465753,2.5,62.1956288399971
"1605","90","RL",80,14.7648694207481,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",6,3.99151663325503,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,138.716880958639,872.930056275804,"GasA","TA","Y","SBrkr",6.59804315490737,0,0,8.5801672670802,0,0,3,0,5,1.24854328855515,"TA",2.37375281692154,"Typ",0,"None","2Types",1976,"Unf",2,776,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"3","2010","ConLD","Normal",11.6868871754197,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,12,5,5,2,6,0.517951725692616,0.507818748023065,10,11,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,5,5,6,3,2,5,2,7,0,3,1,3,5,3,0,0,0,1.27975914535631,5,1149,1452,0,483,1311,1457,1051,1380,6.3678817268241,1260,1444,52,726,1141,1433,108,142,864,906,1280,634,649,1309,953,430,1254,1426,428,1363,1332,735,1358,0,6,605,1309,1324,1338,0,0,0,9,1198,3952,41.519027793788,11.7827455963968,3,0
"1606","20","RL",88,14.603949767904,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",7,3.99151663325503,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",10.9677438611341,"Gd","TA","PConc","Gd","TA","No","GLQ",29.5553939240501,"Unf",0,106.92206821578,624.322567321055,"GasA","Ex","Y","SBrkr",6.28369777958656,0,0,8.05475527852904,0.993439755709873,0,2,0,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0.903334070668931,"TA","Attchd",2008,"Fin",3,660,"TA","TA","Y",27.5478342240506,10.6379274282999,0,0,0,0,"None","None","None",0,"5","2010","WD","Normal",12.1652558593297,4,2,0,0.78174567719594,0.888575538839921,2,1.32775594936095,0.429656418517716,22,5,5,5,6,0.517951725692616,0.507818748023065,12,13,3.95138772019329,1.62941712868699,4,6,3,3,0.660769284439014,6,5,6,5,2,5,3,7,3,5,3,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,262,1380,5.7701980115146,1260,1444,1218,726,1141,1433,515,504,126,488,1280,645,618,1309,953,416,1254,1426,739,1363,1332,586,1358,313,869,350,1309,1324,1338,0,0,0,1267,1198,4016,36.1287717252563,10.9777496702406,3,33.1727738851914
"1607","20","RL",73,14.1649420184845,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",7,3.99151663325503,2009,2010,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,104.701117456856,574.029092271184,"GasA","Ex","Y","SBrkr",6.20562053268535,0,0,7.92659373822113,0,0,2,0,2,0.750956851539637,"Gd",1.9965772716641,"Typ",0,"None","Attchd",2010,"RFn",2,520,"TA","TA","Y",0,7.43683851449862,0,0,0,0,"None","None","None",0,"1","2010","New","Partial",12.1281165094513,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,22,5,5,5,6,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.62941712868699,4,6,3,3,0.660769284439014,5,5,6,5,2,5,3,7,0,5,2,3,5,3,0,0,0,3.19747678398438,6,1149,1452,0,925,1311,1457,1051,1380,5.7701980115146,1260,1444,1218,726,1141,1433,515,504,864,488,1280,645,618,1309,953,430,1254,1426,739,1363,1332,586,1358,0,869,422,1309,1324,1338,0,0,0,120,123,4019,34.8961715097594,10.6341286412775,2,10.3435751907724
"1608","60","RL",73,14.1647125590823,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",5,3.99151663325503,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,52.8847265093366,209.009115611756,"GasA","Gd","Y","SBrkr",5.83104786235542,835.45423002492,0,8.14225574624062,0,0,2,1.06883651632936,3,0.750956851539637,"TA",2.13736935538079,"Typ",0,"None","BuiltIn",2007,"Fin",2,400,"TA","TA","Y",27.5478342240506,0,0,0,0,0,"None","None","None",0,"4","2010","WD","Normal",12.0652806728559,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,22,5,5,5,7,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.24785385364991,4,6,3,3,0.660769284439014,5,5,6,4,2,5,2,7,0,6,3,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,5.7701980115146,1260,1444,1218,443,1141,1433,515,504,864,906,1280,645,618,1309,953,430,1254,1426,241,1363,1332,735,1358,0,87,350,1309,1324,1338,0,0,0,1267,1198,4013,31.588658025156,11.0080690925093,2.5,25.8124906491642
"1609","20","RL",85,15.1861822263348,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,3.99151663325503,1965,1977,"Hip","CompShg","Plywood","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",18.7422408271595,"Unf",0,94.804898171305,513.006057426944,"GasA","TA","Y","SBrkr",6.23618751276247,0,0,7.97665952637823,0.993439755709873,0,1,0,2,0.750956851539637,"TA",2.13736935538079,"Typ",0.903334070668931,"TA","Attchd",1965,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"6","2010","WD","Normal",11.8494048444231,4,2,0,0.556413567999529,0.605160014839923,2,0.678301360238875,0.429656418517716,12,5,5,5,6,0.590519647936442,0.507818748023065,10,10,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,1,5,6,3,2,5,2,7,3,5,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,61,1457,1051,1380,6.3678817268241,1260,1444,1218,726,284,1433,108,207,864,906,1280,634,649,1309,953,133,1254,1426,428,1363,1332,735,1358,313,869,605,1309,1324,1338,0,0,0,1267,1198,3942,34.4075103000476,10.7907209050126,2,0
"1610","20","RL",93,14.2352889953687,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,3.99151663325503,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,115.307614635298,662.684081294287,"GasA","Ex","Y","SBrkr",6.32934788306188,0,0,8.13011451692141,0,0,2,0,3,0.750956851539637,"Gd",2.13736935538079,"Typ",0,"None","Attchd",2004,"RFn",2,624,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"3","2010","WD","Normal",11.970356641103,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,12,5,5,5,6,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.24785385364991,4,6,4,3,1.26078409318848,5,5,6,5,2,5,3,7,0,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,6.3678817268241,1260,1444,1218,726,1141,1433,515,504,864,906,1280,645,119,1309,221,430,1254,1426,739,1363,1332,586,1358,0,869,422,1309,1324,1338,0,0,0,1267,1198,4009,36.946034848256,10.9868851928689,2,0
"1611","20","RL",80,14.5999074232119,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,3.99151663325503,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,111.171102009679,627.60008404368,"GasA","Ex","Y","SBrkr",6.28257513864666,0,0,8.0529059958203,0,0,2,0,3,0.750956851539637,"TA",2.13736935538079,"Typ",0.903334070668931,"Gd","Attchd",2001,"Unf",2,686,"TA","TA","Y",59.7755219144804,0,0,0,0,0,"None","None","None",0,"6","2010","WD","Normal",12.3883983689821,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,12,5,5,5,6,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.24785385364991,4,6,3,3,0.660769284439014,5,5,6,5,2,5,2,7,4,5,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,6.3678817268241,1260,1444,1218,726,1141,1433,515,504,864,906,1280,645,618,1309,953,430,1254,1426,739,1363,1332,735,1358,378,869,605,1309,1324,1338,0,0,0,1267,1198,3998,36.1569104029674,10.8525415830883,2,54.8400567502547
"1612","120","RM",31,11.1836261015163,"Pave","None","Reg","Low","AllPub","Inside","Mod","MeadowV","Norm","Norm","Twnhs","1Story",5,4.67950029371714,1973,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",173.317568390805,"Unf",0,10.9253269804894,460.792152361643,"GasA","Ex","Y","SBrkr",6.01486024721233,0,0,7.61727612800385,0.993439755709873,0.710895287299139,1,0,2,0.750956851539637,"TA",1.83465857242314,"Typ",0.903334070668931,"Po","Attchd",1973,"RFn",1,253,"TA","TA","Y",39.6208173641446,0,8.38963188177763,0,18.0326449045835,0,"None","None","None",0,"5","2010","WD","Normal",11.4186257744496,2,2,0,0.556413567999529,1.06347696371939,2,0.678301360238875,0.536068741124469,1,5,5,3,6,0.517951725692616,0.507818748023065,13,14,1.98439706006336,1.24785385364991,4,3,3,3,1.44195296880716,6,5,6,5,2,5,2,7,1,5,2,3,5,3,0,0,0,2.30690385500519,5,218,1452,0,925,36,1457,1051,65,4.11588861260414,1260,1444,43,726,1141,1433,60,59,864,906,1280,634,618,1309,132,416,1254,1426,739,1363,1332,735,1358,20,869,422,1309,1324,1338,0,0,0,1267,1198,3946,31.9618679640513,11.5663789892002,2.5,55.8827071959741
